,country,year,sex,age,suicides_no,population,percentage
36917,Spain,2005,female,75+ years,166.0,2131394.0,0.0077883300788122705
36918,Spain,2005,male,15-24 years,164.0,2683966.0,0.0061103605634348565
36919,Spain,2005,male,25-34 years,402.0,3844965.0,0.010455231712122218
36920,Spain,2005,male,35-54 years,829.0,6325167.0,0.013106373317890264
36921,Spain,2005,male,5-14 years,4.0,2099387.0,0.00019053180761812854
36922,Spain,2005,male,55-74 years,663.0,3959581.0,0.01674419591365854
36923,Spain,2005,male,75+ years,508.0,1321048.0,0.038454318086852256
36924,Spain,2006,female,15-24 years,39.0,2504340.0,0.0015572965332183329
36925,Spain,2006,female,25-34 years,87.0,3653351.0,0.0023813753455389315
36926,Spain,2006,female,35-54 years,245.0,6427029.0,0.0038120257431544188
36927,Spain,2006,female,5-14 years,3.0,2011294.0,0.00014915770643177974
36928,Spain,2006,female,55-74 years,217.0,4450959.0,0.004875353828242408
36929,Spain,2006,female,75+ years,144.0,2199499.0,0.00654694546348964
36930,Spain,2006,male,15-24 years,153.0,2635454.0,0.005805451356768132
36931,Spain,2006,male,25-34 years,368.0,3903848.0,0.00942659652732381
36932,Spain,2006,male,35-54 years,822.0,6515790.0,0.012615507866275615
36933,Spain,2006,male,5-14 years,2.0,2122756.0,9.421714035904269e-05
36934,Spain,2006,male,55-74 years,676.0,4010241.0,0.01685684226957931
36935,Spain,2006,male,75+ years,491.0,1374287.0,0.03572761730264493
36936,Spain,2007,female,15-24 years,30.0,2477304.0,0.001210993886902859
36937,Spain,2007,female,25-34 years,97.0,3690155.0,0.002628615871149044
36938,Spain,2007,female,35-54 years,275.0,6607654.0,0.004161840193206242
36939,Spain,2007,female,5-14 years,5.0,2047289.0,0.0002442254122402846
36940,Spain,2007,female,55-74 years,248.0,4502070.0,0.005508577165614929
36941,Spain,2007,female,75+ years,146.0,2265062.0,0.006445739675117061
36942,Spain,2007,male,15-24 years,114.0,2609810.0,0.004368134078726037
36943,Spain,2007,male,25-34 years,332.0,3962434.0,0.008378688452602617
36944,Spain,2007,male,35-54 years,841.0,6733333.0,0.012490099628222753
36945,Spain,2007,male,5-14 years,7.0,2161485.0,0.00032385142621854884
36946,Spain,2007,male,55-74 years,633.0,4065846.0,0.015568715588342502
36947,Spain,2007,male,75+ years,536.0,1424885.0,0.03761707085133186
36948,Spain,2008,female,15-24 years,30.0,2456366.0,0.0012213163673491653
36949,Spain,2008,female,25-34 years,87.0,3705581.0,0.0023478099655627554
36950,Spain,2008,female,35-54 years,261.0,6786588.0,0.0038458206097084424
36951,Spain,2008,female,5-14 years,2.0,2092458.0,9.558136889724907e-05
36952,Spain,2008,female,55-74 years,247.0,4552840.0,0.005425185159153407
36953,Spain,2008,female,75+ years,154.0,2324904.0,0.006623929418160922
36954,Spain,2008,male,15-24 years,138.0,2581615.0,0.005345491097626873
36955,Spain,2008,male,25-34 years,379.0,3966630.0,0.009554710169589803
36956,Spain,2008,male,35-54 years,972.0,6933625.0,0.014018641042744594
36957,Spain,2008,male,5-14 years,2.0,2209304.0,9.052624718010739e-05
36958,Spain,2008,male,55-74 years,701.0,4119213.0,0.017017813839682483
36959,Spain,2008,male,75+ years,484.0,1470360.0,0.032917108735275716
36960,Spain,2009,female,15-24 years,32.0,2405171.0,0.0013304667318872546
36961,Spain,2009,female,25-34 years,80.0,3645416.0,0.0021945369197918702
36962,Spain,2009,female,35-54 years,274.0,6917215.0,0.003961131756060785
36963,Spain,2009,female,5-14 years,1.0,2128209.0,4.698786632327934e-05
36964,Spain,2009,female,55-74 years,227.0,4595765.0,0.004939330013610356
36965,Spain,2009,female,75+ years,149.0,2382502.0,0.0062539296923989985
36966,Spain,2009,male,15-24 years,139.0,2527370.0,0.00549978831750001
36967,Spain,2009,male,25-34 years,344.0,3882169.0,0.008861025885271868
36968,Spain,2009,male,35-54 years,945.0,7078821.0,0.013349680688351916
36969,Spain,2009,male,5-14 years,7.0,2247483.0,0.0003114595305059037
36970,Spain,2009,male,55-74 years,714.0,4165673.0,0.017140087568083235
36971,Spain,2009,male,75+ years,517.0,1514292.0,0.034141367715077406
36972,Spain,2010,female,15-24 years,23.0,2348349.0,0.0009794114929254551
36973,Spain,2010,female,25-34 years,59.0,3550860.0,0.001661569309969979
36974,Spain,2010,female,35-54 years,281.0,7026589.0,0.003999095435922038
36975,Spain,2010,female,5-14 years,0.0,2161906.0,0.0
36976,Spain,2010,female,55-74 years,207.0,4648706.0,0.004452852040976564
36977,Spain,2010,female,75+ years,120.0,2436769.0,0.004924553784129723
36978,Spain,2010,male,15-24 years,99.0,2455458.0,0.004031834386904602
36979,Spain,2010,male,25-34 years,272.0,3734261.0,0.007283904365549168
36980,Spain,2010,male,35-54 years,971.0,7176013.0,0.013531190648623407
36981,Spain,2010,male,5-14 years,3.0,2285012.0,0.00013129033895664443
36982,Spain,2010,male,55-74 years,635.0,4217377.0,0.015056752099705575
36983,Spain,2010,male,75+ years,488.0,1554056.0,0.03140169981004546
36984,Spain,2011,female,15-24 years,21.0,2294452.0,0.000915251223385802
36985,Spain,2011,female,25-34 years,70.0,3430347.0,0.0020406098858220464
36986,Spain,2011,female,35-54 years,290.0,7123072.0,0.004071277111897788
36987,Spain,2011,female,5-14 years,1.0,2190917.0,4.564298875767544e-05
36988,Spain,2011,female,55-74 years,230.0,4716571.0,0.004876423995313545
36989,Spain,2011,female,75+ years,133.0,2482153.0,0.005358251485706159
36990,Spain,2011,male,15-24 years,93.0,2391304.0,0.0038890914747769416
36991,Spain,2011,male,25-34 years,282.0,3561829.0,0.007917280700449123
36992,Spain,2011,male,35-54 years,942.0,7264343.0,0.012967449361903756
36993,Spain,2011,male,5-14 years,1.0,2317337.0,4.315298120212986e-05
36994,Spain,2011,male,55-74 years,603.0,4282522.0,0.014080488086225825
36995,Spain,2011,male,75+ years,514.0,1587724.0,0.032373384794838395
36996,Spain,2012,female,15-24 years,34.0,2275761.0,0.0014940057413761814
36997,Spain,2012,female,25-34 years,74.0,3332672.0,0.002220440535402224
36998,Spain,2012,female,35-54 years,333.0,7311647.0,0.004554377420025885
36999,Spain,2012,female,5-14 years,1.0,2249607.0,4.445220876357515e-05
37000,Spain,2012,female,55-74 years,230.0,4772892.0,0.004818881298801649
37001,Spain,2012,female,75+ years,143.0,2583804.0,0.005534475525233338
37002,Spain,2012,male,15-24 years,120.0,2380360.0,0.005041254264060898
37003,Spain,2012,male,25-34 years,318.0,3431219.0,0.009267843294176209
37004,Spain,2012,male,35-54 years,1016.0,7529797.0,0.013493059640253248
37005,Spain,2012,male,5-14 years,4.0,2384853.0,0.00016772522247702478
37006,Spain,2012,male,55-74 years,695.0,4411118.0,0.015755642900507308
37007,Spain,2012,male,75+ years,571.0,1655129.0,0.034498821542006695
37008,Spain,2013,female,15-24 years,45.0,2226350.0,0.002021245536416107
37009,Spain,2013,female,25-34 years,79.0,3167837.0,0.0024938151805159164
37010,Spain,2013,female,35-54 years,373.0,7349605.0,0.005075102675585967
37011,Spain,2013,female,5-14 years,3.0,2282942.0,0.00013140938315559485
37012,Spain,2013,female,55-74 years,287.0,4877060.0,0.00588469282723608
37013,Spain,2013,female,75+ years,173.0,2610418.0,0.006627291108167351
37014,Spain,2013,male,15-24 years,131.0,2330807.0,0.005620370970226192
37015,Spain,2013,male,25-34 years,260.0,3221833.0,0.008069940310376113
37016,Spain,2013,male,35-54 years,1174.0,7548690.0,0.015552367364403625
37017,Spain,2013,male,5-14 years,6.0,2422042.0,0.0002477248536565427
37018,Spain,2013,male,55-74 years,812.0,4513382.0,0.017990943376829174
37019,Spain,2013,male,75+ years,530.0,1676659.0,0.03161048251314071
37020,Spain,2014,female,15-24 years,50.0,2191362.0,0.002281686001673845
37021,Spain,2014,female,25-34 years,86.0,3012206.0,0.0028550504181984898
37022,Spain,2014,female,35-54 years,380.0,7373279.0,0.005153745029857137
37023,Spain,2014,female,5-14 years,6.0,2312052.0,0.00025950973421013025
37024,Spain,2014,female,55-74 years,294.0,5008921.0,0.0058695275888759274
37025,Spain,2014,female,75+ years,157.0,2611618.0,0.006011598939814322
37026,Spain,2014,male,15-24 years,136.0,2297600.0,0.005919220055710306
37027,Spain,2014,male,25-34 years,268.0,3040808.0,0.008813446952257427
37028,Spain,2014,male,35-54 years,1184.0,7552174.0,0.015677604885692517
37029,Spain,2014,male,5-14 years,4.0,2455356.0,0.00016290916673590306
37030,Spain,2014,male,55-74 years,759.0,4639848.0,0.016358294495854173
37031,Spain,2014,male,75+ years,587.0,1677547.0,0.03499156804548546
37032,Spain,2015,female,15-24 years,47.0,2177807.0,0.0021581343066672115
37033,Spain,2015,female,25-34 years,66.0,2884411.0,0.0022881621239136864
37034,Spain,2015,female,35-54 years,360.0,7389698.0,0.004871646987468229
37035,Spain,2015,female,5-14 years,1.0,2329505.0,4.2927574742273574e-05
37036,Spain,2015,female,55-74 years,281.0,5125562.0,0.0054823256454609275
37037,Spain,2015,female,75+ years,168.0,2624796.0,0.006400497410084441
37038,Spain,2015,male,15-24 years,109.0,2287320.0,0.004765402304880821
37039,Spain,2015,male,25-34 years,241.0,2897590.0,0.008317256754751362
37040,Spain,2015,male,35-54 years,1015.0,7551081.0,0.013441784030657333
37041,Spain,2015,male,5-14 years,7.0,2475209.0,0.000282804401567706
37042,Spain,2015,male,55-74 years,736.0,4750328.0,0.015493666963628618
37043,Spain,2015,male,75+ years,573.0,1693221.0,0.03384082762970693
41460,United Kingdom,1979,female,15-24 years,119.0,4189200.0,0.00284063783061205
41461,United Kingdom,1979,female,25-34 years,203.0,3917300.0,0.005182140760217497
41462,United Kingdom,1979,female,35-54 years,617.0,6438700.0,0.009582679733486574
41463,United Kingdom,1979,female,5-14 years,3.0,4212200.0,7.122168937847206e-05
41464,United Kingdom,1979,female,55-74 years,742.0,6191200.0,0.011984752552009304
41465,United Kingdom,1979,female,75+ years,171.0,2083600.0,0.008206949510462662
41466,United Kingdom,1979,male,15-24 years,304.0,4387000.0,0.006929564622749031
41467,United Kingdom,1979,male,25-34 years,522.0,3991400.0,0.013078117953600242
41468,United Kingdom,1979,male,35-54 years,970.0,6459700.0,0.015016177221852407
41469,United Kingdom,1979,male,5-14 years,9.0,4449000.0,0.00020229265003371543
41470,United Kingdom,1979,male,55-74 years,867.0,5198400.0,0.01667820867959372
41471,United Kingdom,1979,male,75+ years,238.0,978100.0,0.02433289029751559
41472,United Kingdom,1980,female,15-24 years,126.0,4285800.0,0.0029399412011759767
41473,United Kingdom,1980,female,25-34 years,180.0,3923300.0,0.004587974409298295
41474,United Kingdom,1980,female,35-54 years,620.0,6448800.0,0.009614191787619403
41475,United Kingdom,1980,female,5-14 years,1.0,4093900.0,2.4426585896089304e-05
41476,United Kingdom,1980,female,55-74 years,762.0,6169800.0,0.01235048137703005
41477,United Kingdom,1980,female,75+ years,226.0,2134900.0,0.010585975923930863
41478,United Kingdom,1980,male,15-24 years,302.0,4478200.0,0.006743780983430843
41479,United Kingdom,1980,male,25-34 years,524.0,3995700.0,0.013114097654979104
41480,United Kingdom,1980,male,35-54 years,1027.0,6473200.0,0.01586541432367299
41481,United Kingdom,1980,male,5-14 years,2.0,4323200.0,4.62620281273131e-05
41482,United Kingdom,1980,male,55-74 years,930.0,5199400.0,0.017886679232219104
41483,United Kingdom,1980,male,75+ years,217.0,1007600.0,0.021536323938070662
41484,United Kingdom,1981,female,15-24 years,93.0,4354580.0,0.0021356824309118217
41485,United Kingdom,1981,female,25-34 years,180.0,3939832.0,0.004568722727263498
41486,United Kingdom,1981,female,35-54 years,572.0,6557760.0,0.008722490606548578
41487,United Kingdom,1981,female,5-14 years,3.0,3956088.0,7.583248906495508e-05
41488,United Kingdom,1981,female,55-74 years,787.0,6239479.0,0.012613232611248472
41489,United Kingdom,1981,female,75+ years,222.0,2213211.0,0.010030674888205417
41490,United Kingdom,1981,male,15-24 years,333.0,4519766.0,0.00736763805913846
41491,United Kingdom,1981,male,25-34 years,587.0,3998386.0,0.014680923752734228
41492,United Kingdom,1981,male,35-54 years,1090.0,6570083.0,0.016590353576963944
41493,United Kingdom,1981,male,5-14 years,5.0,4168937.0,0.00011993465000790368
41494,United Kingdom,1981,male,55-74 years,920.0,5276568.0,0.01743557554834885
41495,United Kingdom,1981,male,75+ years,233.0,1064802.0,0.02188200247557762
41496,United Kingdom,1982,female,15-24 years,93.0,4472261.0,0.0020794850747753763
41497,United Kingdom,1982,female,25-34 years,190.0,3885960.0,0.0048893966999145645
41498,United Kingdom,1982,female,35-54 years,538.0,6638818.0,0.008103852221886487
41499,United Kingdom,1982,female,5-14 years,4.0,3818465.0,0.0001047541354968554
41500,United Kingdom,1982,female,55-74 years,689.0,6131674.0,0.011236735677728465
41501,United Kingdom,1982,female,75+ years,217.0,2264175.0,0.009584064835977785
41502,United Kingdom,1982,male,15-24 years,320.0,4654275.0,0.006875399498310693
41503,United Kingdom,1982,male,25-34 years,576.0,3933773.0,0.01464243107062863
41504,United Kingdom,1982,male,35-54 years,1127.0,6653792.0,0.01693771010575624
41505,United Kingdom,1982,male,5-14 years,5.0,4028272.0,0.00012412270075109127
41506,United Kingdom,1982,male,55-74 years,934.0,5216409.0,0.017905037737646724
41507,United Kingdom,1982,male,75+ years,240.0,1097268.0,0.021872505167379347
41508,United Kingdom,1983,female,15-24 years,101.0,4522167.0,0.0022334425066566537
41509,United Kingdom,1983,female,25-34 years,146.0,3839552.0,0.003802526961478839
41510,United Kingdom,1983,female,35-54 years,525.0,6740451.0,0.007788796328316903
41511,United Kingdom,1983,female,5-14 years,7.0,3691073.0,0.0001896467504164778
41512,United Kingdom,1983,female,55-74 years,681.0,6082417.0,0.011196207034144486
41513,United Kingdom,1983,female,75+ years,223.0,2317235.0,0.009623538398133982
41514,United Kingdom,1983,male,15-24 years,335.0,4701030.0,0.007126097897694761
41515,United Kingdom,1983,male,25-34 years,549.0,3894022.0,0.014098533598423429
41516,United Kingdom,1983,male,35-54 years,1168.0,6754823.0,0.017291348714836792
41517,United Kingdom,1983,male,5-14 years,3.0,3895376.0,7.70143883414592e-05
41518,United Kingdom,1983,male,55-74 years,943.0,5197840.0,0.018142151355178306
41519,United Kingdom,1983,male,75+ years,245.0,1133727.0,0.021610140712887672
41520,United Kingdom,1984,female,15-24 years,76.0,4546499.0,0.0016716158960993941
41521,United Kingdom,1984,female,25-34 years,151.0,3854241.0,0.0039177622779686064
41522,United Kingdom,1984,female,35-54 years,546.0,6815265.0,0.008011427288594062
41523,United Kingdom,1984,female,5-14 years,2.0,3599212.0,5.5567718711762466e-05
41524,United Kingdom,1984,female,55-74 years,648.0,6039369.0,0.010729597744400118
41525,United Kingdom,1984,female,75+ years,228.0,2372317.0,0.009610857233666496
41526,United Kingdom,1984,male,15-24 years,364.0,4728685.0,0.0076977003120317815
41527,United Kingdom,1984,male,25-34 years,569.0,3920027.0,0.014515206145263797
41528,United Kingdom,1984,male,35-54 years,1200.0,6835439.0,0.017555565926343577
41529,United Kingdom,1984,male,5-14 years,3.0,3800891.0,7.892886168006397e-05
41530,United Kingdom,1984,male,55-74 years,894.0,5182739.0,0.01724956630075333
41531,United Kingdom,1984,male,75+ years,262.0,1170154.0,0.022390215304994042
41532,United Kingdom,1985,female,15-24 years,86.0,4549121.0,0.0018904751049708282
41533,United Kingdom,1985,female,25-34 years,176.0,3899906.0,0.004512929285987919
41534,United Kingdom,1985,female,35-54 years,505.0,6879295.0,0.007340868504694159
41535,United Kingdom,1985,female,5-14 years,2.0,3542919.0,5.6450627293483145e-05
41536,United Kingdom,1985,female,55-74 years,678.0,6002096.0,0.011296053911833467
41537,United Kingdom,1985,female,75+ years,237.0,2418692.0,0.009798684578276193
41538,United Kingdom,1985,male,15-24 years,411.0,4731293.0,0.008686843110329459
41539,United Kingdom,1985,male,25-34 years,620.0,3969689.0,0.015618351966615018
41540,United Kingdom,1985,male,35-54 years,1208.0,6899879.0,0.017507553393327623
41541,United Kingdom,1985,male,5-14 years,3.0,3740694.0,8.0199021892729e-05
41542,United Kingdom,1985,male,55-74 years,915.0,5170113.0,0.017697872367586548
41543,United Kingdom,1985,male,75+ years,264.0,1202838.0,0.02194809276062113
41544,United Kingdom,1986,female,15-24 years,97.0,4538658.0,0.002137195620379416
41545,United Kingdom,1986,female,25-34 years,161.0,3980652.0,0.004044563553910264
41546,United Kingdom,1986,female,35-54 years,424.0,6933075.0,0.006115612480753489
41547,United Kingdom,1986,female,5-14 years,2.0,3480190.0,5.7468126740206715e-05
41548,United Kingdom,1986,female,55-74 years,541.0,5964761.0,0.009069935911933438
41549,United Kingdom,1986,female,75+ years,223.0,2454593.0,0.009085009205192063
41550,United Kingdom,1986,male,15-24 years,449.0,4715034.0,0.00952273090713662
41551,United Kingdom,1986,male,25-34 years,616.0,4039982.0,0.015247592687294153
41552,United Kingdom,1986,male,35-54 years,1152.0,6950315.0,0.016574788336931493
41553,United Kingdom,1986,male,5-14 years,2.0,3674904.0,5.442319037449686e-05
41554,United Kingdom,1986,male,55-74 years,892.0,5159651.0,0.017287990990088282
41555,United Kingdom,1986,male,75+ years,280.0,1227718.0,0.022806540264132317
41556,United Kingdom,1987,female,15-24 years,105.0,4483586.0,0.0023418754541565615
41557,United Kingdom,1987,female,25-34 years,168.0,4073306.0,0.004124413928145836
41558,United Kingdom,1987,female,35-54 years,417.0,6986157.0,0.005968946875943383
41559,United Kingdom,1987,female,5-14 years,3.0,3435125.0,8.733306648229685e-05
41560,United Kingdom,1987,female,55-74 years,464.0,5919684.0,0.007838256231244775
41561,United Kingdom,1987,female,75+ years,174.0,2508896.0,0.006935321352499266
41562,United Kingdom,1987,male,15-24 years,461.0,4665275.0,0.009881518238474689
41563,United Kingdom,1987,male,25-34 years,618.0,4130709.0,0.014961112002806297
41564,United Kingdom,1987,male,35-54 years,1072.0,6997144.0,0.015320536493174929
41565,United Kingdom,1987,male,5-14 years,7.0,3625848.0,0.00019305828595131403
41566,United Kingdom,1987,male,55-74 years,857.0,5141737.0,0.016667519167160826
41567,United Kingdom,1987,male,75+ years,248.0,1272201.0,0.019493774961660933
41568,United Kingdom,1988,female,15-24 years,120.0,4389539.0,0.002733772270846665
41569,United Kingdom,1988,female,25-34 years,171.0,4162366.0,0.004108240361371394
41570,United Kingdom,1988,female,35-54 years,417.0,7055435.0,0.005910337208123949
41571,United Kingdom,1988,female,5-14 years,2.0,3412369.0,5.861030855689991e-05
41572,United Kingdom,1988,female,55-74 years,445.0,5863850.0,0.007588870793079632
